id,claim,model,repetition,label,explanation,valid_json
2,The Browns don't know shit when it comes to QB's.,llama-3.1-8b,2,sarcastic,The use of profanity and the context of the statement suggest a sarcastic tone.,True
2,The Browns don't know shit when it comes to QB's.,llama-3.1-8b,3,sarcastic,"The claim uses profanity and a tone of irony to convey strong disagreement, indicating sarcasm.",True
2,The Browns don't know shit when it comes to QB's.,llama-3.1-8b,4,sarcastic,The use of profanity and the phrase 'when it comes to QB's' suggests a sarcastic tone.,True
2,The Browns don't know shit when it comes to QB's.,llama-3.1-8b,5,sarcastic,"The claim uses profanity and a strong tone, indicating sarcasm rather than a genuine opinion.",True
2,The Browns don't know shit when it comes to QB's.,llama-3.1-8b,6,sarcastic,"The use of profanity and the phrase 'don't know shit' suggests a sarcastic tone, implying the speaker is frustrated with the Browns' quarterback decisions.",True
2,The Browns don't know shit when it comes to QB's.,llama-3.1-8b,7,sarcastic,The use of profanity and the context of the statement suggest a sarcastic tone.,True
2,The Browns don't know shit when it comes to QB's.,llama-3.1-8b,8,sarcastic,"The claim uses profanity and a colloquial expression to convey strong disagreement, indicating a sarcastic tone.",True
2,The Browns don't know shit when it comes to QB's.,llama-3.1-8b,9,sarcastic,"The claim uses a strong, derogatory term to express frustration and skepticism about the Browns' quarterback selection, indicating a sarcastic tone.",True
3,Mario didn't play as many games,llama-3.1-8b,0,sarcastic,"The claim is sarcastic because it is likely referring to Mario, the main character of the popular video game franchise, who is known for playing many games.",True
3,Mario didn't play as many games,llama-3.1-8b,1,sarcastic,"The statement is likely sarcastic because it is a common phrase used to express the opposite, implying Mario played many games.",True
3,Mario didn't play as many games,llama-3.1-8b,2,sarcastic,"The claim is sarcastic because it is likely referring to the fact that Mario is a character in many games, and the speaker is being ironic.",True
3,Mario didn't play as many games,llama-3.1-8b,3,sarcastic,The claim is sarcastic because the context is likely a discussion about Mario's prolific gaming habits.,True
3,Mario didn't play as many games,llama-3.1-8b,4,sarcastic,This claim is sarcastic because it is likely used to express annoyance or frustration towards Mario's gaming habits.,True
3,Mario didn't play as many games,llama-3.1-8b,5,sarcastic,The speaker likely uses sarcasm to express amusement or irony about Mario's gaming habits.,True
3,Mario didn't play as many games,llama-3.1-8b,6,sarcastic,"The claim is sarcastic because it is a common criticism of Mario's gaming habits, implying the opposite of the literal meaning.",True
3,Mario didn't play as many games,llama-3.1-8b,7,sarcastic,"The tone of the statement implies irony, suggesting the opposite is true.",True
3,Mario didn't play as many games,llama-3.1-8b,8,sarcastic,The claim is sarcastic because it's likely a joke about Mario's extensive gaming history.,True
3,Mario didn't play as many games,llama-3.1-8b,9,sarcastic,This claim is sarcastic because it is likely referring to the fact that Mario is a video game character and would have played many games.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,0,sarcastic,"The speaker is being ironic, highlighting the obvious fact that Xbox Live has always existed, to convey their dissatisfaction.",True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,1,sarcastic,"The speaker is using irony to express their negative opinion about the current state of Xbox Live, implying that it was better in the past.",True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,2,sarcastic,"The speaker is being ironic, implying that Xbox Live is a bad thing, despite its positive impact on gaming.",True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,3,sarcastic,"The speaker is being ironic, expressing their disapproval of the current state of Xbox Live, implying that its absence would have been preferable.",True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,4,sarcastic,"The speaker is expressing irony by highlighting the opposite of what is true, implying the absence of Xbox Live was a bad time.",True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,5,sarcastic,"The speaker is being ironic, highlighting the absurdity of a time when Xbox Live didn't exist, implying it's a remarkable and unbelievable era.",True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,6,sarcastic,"The speaker is being ironic, highlighting the significant change in Xbox Live's existence.",True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,7,sarcastic,"The speaker is using irony to highlight the significant change in Xbox Live's existence, implying it's unbelievable that it ever didn't exist.",True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,8,sarcastic,"The speaker is expressing irony by praising a past era when Xbox Live didn't exist, implying its current importance.",True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.1-8b,9,sarcastic,"The speaker is being ironic, highlighting the obvious fact that Xbox Live did indeed exist at some point.",True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,0,sarcastic,The use of 'synical' instead of 'sincere' and the mention of an election indicate a sarcastic tone.,True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,1,sarcastic,The claim is sarcastic because it uses a sarcastic tone to express irony about a political situation.,True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,2,sarcastic,The use of 'Synical' instead of 'Sinister' and the mention of an election suggest a sarcastic tone.,True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,3,sarcastic,"The claim uses a wordplay on 'synical' and 'sincere' to convey irony, indicating a sarcastic tone.",True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,4,sarcastic,The use of 'synical' (a clear misspelling of 'sinister') and the reference to an election imply a sarcastic tone.,True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,5,sarcastic,The use of 'Synical' instead of 'Sincere' and the mention of an election suggests the speaker is being ironic.,True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,6,sarcastic,"The use of 'Synical' (a play on 'sinister') and the mention of an election suggest sarcasm, implying that the speaker is being facetious about the city's political situation.",True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,7,sarcastic,The use of 'Synical' instead of 'Sincere' and the mention of an election imply a sarcastic tone.,True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,8,sarcastic,The use of 'Synical' instead of 'Sincere' and the mention of an election indicate irony and sarcasm.,True
9,"Synical ploy for SF, there must be an election coming up!",llama-3.1-8b,9,sarcastic,The use of 'Synical' instead of 'Sincere' and the mention of an election hint at sarcasm.,True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,0,sarcastic,"The claim uses a rhetorical tone to convey the opposite of its literal meaning, implying that the person is not ready due to their lower level, rather than the actual meaning of readiness.",True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,1,sarcastic,The claim uses a dismissive tone and an emphatic 'no' to convey a sarcastic opinion.,True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,2,sarcastic,"The claim uses a phrase that implies readiness, but the tone is mocking, indicating sarcasm.",True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,3,sarcastic,"The speaker is being sarcastic by saying someone isn't ready, implying they are actually ready.",True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,4,sarcastic,"The claim is sarcastic because it uses a literal tone to convey a sarcastic meaning, implying the opposite of the literal meaning.",True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,5,sarcastic,"The speaker is using irony to convey that someone who isn't level 30 on their main account is not ready, implying that being level 30 is a requirement.",True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,6,sarcastic,"The claim uses a tone of denial to convey a sarcastic message, implying the opposite of the literal meaning.",True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,7,sarcastic,"The claim uses a sarcastic tone to convey that the person is not ready, despite having a high level on their main account.",True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,8,sarcastic,"The claim uses a rhetorical question to convey a strong opinion, indicating sarcasm.",True
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.1-8b,9,sarcastic,"The speaker is using a literal statement to express sarcasm, implying that the person is not ready for a challenge due to their low level.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,0,sarcastic,"The claim uses irony and mocking language, indicating a sarcastic tone.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,1,sarcastic,"The claim uses sarcastic tone by expressing disagreement as an absolute truth, implying the speaker's opinion is superior.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,2,sarcastic,"The claim contains sarcastic tone and language, indicating the speaker is being ironic and mocking disagreement.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,3,sarcastic,"The claim expresses irony and mocking tone, indicating a sarcastic intent.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,4,sarcastic,"The claim uses sarcasm to express disdain and mock disagreement, rather than genuinely discussing galaxy collapse.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,5,sarcastic,"The claim uses sarcasm to express disagreement, indicated by phrases like 'hilarious meme' and 'obvs wrong', which convey mocking tone.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,6,sarcastic,"The claim uses a sarcastic tone, with words like 'hilarious' and 'obvs', indicating a mocking or ironic attitude towards the topic.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,7,sarcastic,"The claim contains a sarcastic tone due to the use of words like 'hilarious meme' and 'obvs wrong', indicating the speaker's disagreement is not genuinely sought.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,8,sarcastic,"The claim uses sarcasm to express disagreement and mocking tone, indicating a literal statement is being used ironically.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.1-8b,9,sarcastic,"The claim contains sarcastic language and a mocking tone, indicating a literal statement is being presented in an ironic manner.",True
13,That title belongs to Joe Warren.,llama-3.1-8b,0,literal,The claim is a straightforward statement about the title belonging to Joe Warren.,True
13,That title belongs to Joe Warren.,llama-3.1-8b,1,literal,The claim appears to be stating a factual assertion without any tone or emotion.,True
13,That title belongs to Joe Warren.,llama-3.1-8b,2,literal,The claim refers to a literal title belonging to Joe Warren.,True
13,That title belongs to Joe Warren.,llama-3.1-8b,3,literal,"The claim is a statement of fact, providing information about the title's owner.",True
13,That title belongs to Joe Warren.,llama-3.1-8b,4,sarcastic,"The tone suggests irony or mocking, implying the speaker does not think the title belongs to Joe Warren.",True
13,That title belongs to Joe Warren.,llama-3.1-8b,5,literal,"The sentence appears to be a statement of fact, providing information about the title's owner.",True
13,That title belongs to Joe Warren.,llama-3.1-8b,6,sarcastic,"The claim is sarcastic because it is unlikely that a title would belong to a person with the name Joe Warren, implying that the title is not actually Joe Warren's.",True
13,That title belongs to Joe Warren.,llama-3.1-8b,7,literal,The statement is a straightforward declaration of ownership without any hint of irony or mocking tone.,True
13,That title belongs to Joe Warren.,llama-3.1-8b,8,literal,The statement is a factual declaration without any apparent intent to convey irony or sarcasm.,True
13,That title belongs to Joe Warren.,llama-3.1-8b,9,literal,"The claim is made in a neutral tone, providing factual information about ownership.",True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,0,sarcastic,"The claim uses an oxymoron, indicating a deliberate attempt to be ironic or mocking.",True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,1,sarcastic,"The claim is sarcastic because it suggests a high likelihood of overlap, which is unlikely given the context of the words 'next week too'.",True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,2,sarcastic,"The claim has a tone of irony, implying the opposite of what is stated, a common trait of sarcasm.",True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,3,sarcastic,"The speaker is likely being ironic due to the context of port and essenjection, which suggests a lack of actual overlap.",True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,4,sarcastic,The claim is sarcastic because the overlap between port and ejection is highly unlikely and the speaker is expressing skepticism or irony.,True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,5,sarcastic,"The claim uses a rhetorical device to convey the opposite of the literal meaning, indicating a lack of confidence in the occurrence.",True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,6,sarcastic,"The claim is sarcastic because it implies the opposite, suggesting there will be no overlap between port and ejection next week.",True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,7,sarcastic,"The claim contains a grammatical error ('essenjection') and an obvious contradiction ('1 more overlap'), indicating a sarcastic tone.",True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,8,sarcastic,"The claim is sarcastic due to the likely presence of a typo, 'essenjection' is not a valid word.",True
14,There will be 1 more overlap between port and essenjection next week too,llama-3.1-8b,9,sarcastic,"The claim is sarcastic because it highlights an unlikely event, indicating the speaker's skepticism.",True
16,It's a fake according to Aston Martin!,llama-3.1-8b,0,sarcastic,The phrase 'according to Aston Martin' is often used in a humorous or ironic manner to express skepticism or disagreement.,True
16,It's a fake according to Aston Martin!,llama-3.1-8b,1,sarcastic,The phrase 'according to Aston Martin!' is likely sarcastic because Aston Martin is not known for verifying the authenticity of claims.,True
16,It's a fake according to Aston Martin!,llama-3.1-8b,2,sarcastic,The phrase 'according to Aston Martin' is used ironically to express doubt or skepticism.,True
16,It's a fake according to Aston Martin!,llama-3.1-8b,3,sarcastic,"The phrase 'according to Aston Martin' is a common idiomatic expression indicating the speaker is being facetious, implying the opposite of what is stated.",True
16,It's a fake according to Aston Martin!,llama-3.1-8b,4,sarcastic,"The phrase 'according to Aston Martin' is a quote, implying the claim is likely true.",True
16,It's a fake according to Aston Martin!,llama-3.1-8b,5,sarcastic,The phrase 'according to Aston Martin' is an ironic expression indicating the opposite of the literal meaning.,True
16,It's a fake according to Aston Martin!,llama-3.1-8b,6,sarcastic,The phrase 'according to Aston Martin' is a phrase often used in a sarcastic manner to express irony or skepticism.,True
16,It's a fake according to Aston Martin!,llama-3.1-8b,7,sarcastic,"The phrase 'according to Aston Martin' is a sarcastic remark as Aston Martin is a luxury car brand, implying the claim is not credible.",True
16,It's a fake according to Aston Martin!,llama-3.1-8b,8,sarcastic,"The claim uses irony to convey the opposite of its literal meaning, implying that the statement is genuine",True
16,It's a fake according to Aston Martin!,llama-3.1-8b,9,sarcastic,"The speaker is using a quote to imply the opposite, likely because Aston Martin is associated with luxury and high-end quality.",True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,0,sarcastic,"The phrase 'Can confirm' is often used sarcastically in informal contexts to express irony or skepticism, rather than actual confirmation.",True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,1,literal,"The phrase 'Can confirm' is a literal expression indicating the speaker has first-hand knowledge, making the statement a factual declaration.",True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,2,sarcastic,"The claim uses the phrase 'can confirm' in an ironic manner, implying the opposite of confirmation.",True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,3,sarcastic,"The phrase 'Can confirm' is often used sarcastically to convey the opposite of confirmation, implying the speaker has no actual knowledge or is being facetious.",True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,4,sarcastic,The phrase 'Can confirm' is often used ironically to convey doubt or skepticism.,True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,5,literal,"The phrase 'Can confirm' is often used in a literal sense to indicate fact-based information, making the claim more likely to be true.",True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,6,sarcastic,"This phrase is sarcastic because it's used to express doubt or disbelief, despite the literal meaning of confirmation.",True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,7,literal,"The phrase 'Can confirm' is often used to convey actual knowledge or experience, making the statement literal.",True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,8,sarcastic,"The phrase 'Can confirm' is often used in a sarcastic tone to convey the opposite of its literal meaning, implying that the speaker actually has no evidence or is being facetious.",True
18,Can confirm they were at the scrimmage.,llama-3.1-8b,9,literal,"The phrase 'can confirm' suggests a tone of seriousness and factuality, making the statement literal.",True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,0,sarcastic,"The speaker's tone is ironic, implying the opposite of what they're saying, suggesting the website's design is actually complex.",True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,1,sarcastic,The claim uses words like 'exceedingly easy' and 'no real complexities' which are likely ironic given the actual difficulty of making a website responsive.,True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,2,sarcastic,"The speaker is using irony to convey the opposite of their literal meaning, implying the website is actually complex.",True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,3,sarcastic,"The claim uses irony and understatement to convey the opposite of its literal meaning, implying that making the website responsive would be difficult.",True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,4,sarcastic,"The claim is sarcastic because it uses a phrase that implies ease, but the tone suggests the opposite, implying that the website is actually complex.",True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,5,sarcastic,"The speaker's tone suggests irony, as they downplay the difficulty of making the website responsive, implying the opposite is true.",True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,6,sarcastic,"The claim downplays the difficulty of making a website responsive, implying that it's actually a complex task.",True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,7,sarcastic,"The claim is sarcastic because it downplays the actual complexity of making the website responsive, implying the opposite is true.",True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,8,sarcastic,"The claim downplays the difficulty of making a website responsive, implying the opposite is true.",True
19,"Would be an exceedingly easy website to make responsive as well, no real complexities in the design.",llama-3.1-8b,9,sarcastic,"The speaker is likely being sarcastic due to the use of the phrase 'exceedingly easy' which is often used to convey the opposite, implying that the task is actually challenging.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,0,sarcastic,"The claim is sarcastic because it expresses a pessimistic sentiment, implying the opposite of the literal meaning.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,1,sarcastic,"The speaker is expressing skepticism about the person's ability to own a business, indicating a sarcastic tone.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,2,sarcastic,"The claim is sarcastic because it expresses the opposite of the speaker's true intention, implying the pharmacy will likely fail or change ownership.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,3,sarcastic,"The speaker is being facetious, implying the opposite of their literal words.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,4,sarcastic,"The speaker likely means the opposite of their literal words, expressing doubt or skepticism about the person's future ownership of the pharmacy.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,5,sarcastic,"The statement expresses a pessimistic sentiment about the speaker's hope for the pharmacy's ownership, implying the opposite of what is literally said.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,6,sarcastic,"The phrase 'I hope' is often used to express the opposite of what is meant, indicating sarcasm in this context.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,7,sarcastic,"The claim is sarcastic because it expresses the opposite of the speaker's true intentions, implying that the speaker hopes the pharmacy fails.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,8,sarcastic,"The claim is sarcastic because the speaker expresses hope that someone fails or loses something, which is an indicator of a negative sentiment.",True
21,I hope she owns that pharmacy in a year or two.,llama-3.1-8b,9,sarcastic,"The speaker is expressing skepticism about the person's future ownership of the pharmacy, implying they are unlikely to succeed.",True
22,0/10 missed the widow mine at the end,llama-3.1-8b,0,sarcastic,"The claim is sarcastic because it expresses disappointment with a game or movie, using an exaggerated score of 0/10.",True
22,0/10 missed the widow mine at the end,llama-3.1-8b,1,sarcastic,"The speaker is expressing extreme disappointment or frustration, but with an ironic tone.",True
22,0/10 missed the widow mine at the end,llama-3.1-8b,2,sarcastic,"The speaker is expressing strong disappointment with a poor outcome, using an ironic tone.",True
22,0/10 missed the widow mine at the end,llama-3.1-8b,3,sarcastic,"The phrase '0/10' is often used sarcastically to express strong disapproval, and the mention of a 'widow mine' implies a critical failure.",True
22,0/10 missed the widow mine at the end,llama-3.1-8b,4,sarcastic,The claim uses an extremely low score and a humorous tone to express a negative opinion.,True
22,0/10 missed the widow mine at the end,llama-3.1-8b,5,sarcastic,"The claim uses a low score and a sarcastic tone to convey a negative opinion, implying the speaker enjoyed the movie.",True
22,0/10 missed the widow mine at the end,llama-3.1-8b,6,sarcastic,"The phrase '0/10' is an idiomatic expression indicating strong disapproval, and the mention of a 'widow mine' is an obvious reference to the movie 'Widows', implying a sarcastic tone.",True
22,0/10 missed the widow mine at the end,llama-3.1-8b,7,sarcastic,"The claim uses a score of 0/10, implying a strong negative opinion, and the phrase 'missed the widow mine at the end' is a play on words referencing the final scene in a story or movie.",True
22,0/10 missed the widow mine at the end,llama-3.1-8b,8,sarcastic,"The speaker is expressing extreme disappointment with the outcome, using a hyperbolic score.",True
22,0/10 missed the widow mine at the end,llama-3.1-8b,9,sarcastic,The claim uses a low score and a humorous tone to convey dissatisfaction with the ending.,True
23,"What, do you want them NOT to work?",llama-3.1-8b,0,sarcastic,"The speaker is being ironic, implying that they should work, to convey disagreement with the listener's suggestion.",True
23,"What, do you want them NOT to work?",llama-3.1-8b,1,sarcastic,"The speaker is being ironic, implying that they should work, to convey disagreement or frustration.",True
23,"What, do you want them NOT to work?",llama-3.1-8b,2,sarcastic,"This response implies the opposite of what it literally says, indicating a sarcastic tone.",True
23,"What, do you want them NOT to work?",llama-3.1-8b,3,sarcastic,This claim is sarcastic as it expresses a sentiment opposite of the literal meaning.,True
23,"What, do you want them NOT to work?",llama-3.1-8b,4,sarcastic,"The speaker is being ironic, implying that the opposite of what they said is true, to convey disagreement or frustration.",True
23,"What, do you want them NOT to work?",llama-3.1-8b,5,sarcastic,"This sentence uses a rhetorical question to express the opposite of its literal meaning, indicating sarcasm.",True
23,"What, do you want them NOT to work?",llama-3.1-8b,6,sarcastic,"The speaker is expressing frustration or irony, implying the opposite of what they literally say.",True
23,"What, do you want them NOT to work?",llama-3.1-8b,7,sarcastic,"The speaker is being ironic, implying the opposite of what they say, to express frustration or annoyance.",True
23,"What, do you want them NOT to work?",llama-3.1-8b,8,sarcastic,"This sentence is sarcastic because it implies the opposite of what the words literally mean, indicating frustration or annoyance.",True
23,"What, do you want them NOT to work?",llama-3.1-8b,9,sarcastic,This claim is sarcastic because it expresses the opposite of what the speaker actually wants.,True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,0,sarcastic,"The claim is sarcastic because it implies that being gay is only acceptable if it is openly acknowledged, and the use of 'right?' is a common rhetorical device for irony.",True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,1,sarcastic,"The use of 'definitely' and the rhetorical question indicate sarcasm, while the literal meaning is not being conveyed.",True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,2,sarcastic,"The use of 'definitely' and 'right' implies irony, indicating a sarcastic tone.",True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,3,sarcastic,"The claim is sarcastic because it uses irony and a rhetorical question to convey a humorous, rather than serious, tone.",True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,4,sarcastic,"The tone of the sentence is mocking and implies that being a male hairdresser is inherently gay, which is a stereotype.",True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,5,sarcastic,"The claim uses irony and rhetorical questions to convey a sarcastic tone, implying that being a male hairdresser is stereotypically associated with being gay, rather than expressing genuine concern.",True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,6,sarcastic,"The claim is sarcastic due to the use of rhetorical questioning and the implication that being a male hairdresser is inherently gay, which is a stereotype.",True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,7,sarcastic,"The claim is sarcastic due to the use of rhetorical questions and the implication that being a male hairdresser is inherently gay, which is a stereotype.",True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,8,sarcastic,"The claim is sarcastic because it uses irony and a rhetorical question to convey a tone of disbelief, rather than a genuine expression of opinion.",True
24,"Even though its never revealed he is Gay, he is definitely gay for being a male hairdresser right?",llama-3.1-8b,9,sarcastic,"The claim uses a rhetorical tone to convey irony and criticism, rather than a genuine inquiry.",True
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,0,sarcastic,"The speaker expresses relief with an ironic tone, implying the opposite of what they say, suggesting the oil's flow will likely be disrupted.",True
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,1,sarcastic,"The speaker expresses relief in a way that implies the opposite, highlighting the urgency of the situation.",True
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,2,sarcastic,"The speaker is being ironic, expressing relief for a situation that is likely undesirable.",True
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,3,sarcastic,"The speaker is expressing relief, but the relief is actually for the opposite reason, implying that the oil will eventually stop flowing.",True
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,4,sarcastic,"The speaker is expressing relief but with a tone of irony, implying the opposite of what they say.",True
25,"Thank god this oil will keep flowing for months, allowing them ample time to update said technologies.",llama-3.1-8b,5,sarcastic,"The speaker expresses relief for a situation that is actually negative, indicating sarcasm.",True
