id,claim,model,repetition,label,explanation,valid_json
8275,I wish we could get another radial design.,qwen-2.5-7b,0,sarcastic,The speaker likely means the existing radial design is good and implies others are bad.,True
8387,"20 dead kindergartners didn't sway anyone, why would this?",qwen-2.5-7b,0,sarcastic,"The statement uses sarcasm by downplaying the loss and implying that more deaths would sway people, suggesting a desensitization to such violence.",True
9718,"Everything about those photos of him screams ""Twat"".",qwen-2.5-7b,0,sarcastic,The phrase 'screams ,True
9988,Best and worst parts about being a Combat Veteran?,qwen-2.5-7b,0,sarcastic,"Question implies positive aspects of combat experience, likely sarcastic given the serious nature of war experiences.",True
10687,Enjoying 7+1GB VRAM in DX12 games?,qwen-2.5-7b,0,sarcastic,The claim sarcastically highlights excessive VRAM for games optimized for less.,True
10762,"if by ""shut down"" you mean embarrass themselves then yup, totally shut down.",qwen-2.5-7b,0,sarcastic,The phrase 'shut down' is used sarcastically to imply embarrassing themselves rather than a literal shutdown.,True
10839,I'm totally doing this at work tomorrow,qwen-2.5-7b,0,sarcastic,"Phrase suggests reluctance, common in sarcasm.",True
11589,"He is showing us how easy it is to be ""Presidential""",qwen-2.5-7b,0,sarcastic,Suggests being Presidential is easy when context implies difficulty.,True
11835,Its nice of them to give him a AAA start to get back in the swing of things before facing major league competition,qwen-2.5-7b,0,sarcastic,The use of 'nice' sarcastically contrasts with the negative implication of giving a beginner something easy instead of challenging him.,True
11985,"Congratulations, you acted like a decent human being!",qwen-2.5-7b,0,sarcastic,The phrase is sarcastic as it contrasts the expected action with an exaggerated compliment.,True
12186,In hopeless situations the choice is either accept reality and be in use for extreme cases like this.,qwen-2.5-7b,0,sarcastic,"The statement suggests accepting reality is the best choice in extreme situations, which is sarcastic as it implies there are no other viable options.",True
12339,"I expect a reasonable, measured, and intelligent response from the Trump administration.",qwen-2.5-7b,0,sarcastic,The phrase implies sarcasm as it contrasts with Trump administration's known impulsive behavior.,True
12774,"Looks like someone's been watching Penn and Teller's ""B.S.""",qwen-2.5-7b,0,sarcastic,"Suggests a negative connotation of seeking validation through magic tricks, implying skepticism or criticism.",True
13939,What was the chant at the end the Yiddos were singing?,qwen-2.5-7b,0,sarcastic,"The term 'Yiddos' is derogatory and the question implies bias, indicating sarcasm.",True
13967,"Does ""designed by Apple"" mean something good or bad?",qwen-2.5-7b,0,sarcastic,The phrase is sarcastic as it playfully inverts the expectation of product quality.,True
14027,"Why the hell is listed as a ""plant layoff?""",qwen-2.5-7b,0,sarcastic,Sarcasm implies the listed reason for a plant's layoff is absurdly obvious or ridiculous.,True
14039,"At least one newspaper will have ""Fraudiola"" printed on it tomorrow",qwen-2.5-7b,0,sarcastic,The claim is sarcastic as ,True
14655,"That sounds horrible, Canada just needs to stay together for everyone's sake!",qwen-2.5-7b,0,sarcastic,"The statement is sarcastic as it humorously suggests a political solution to a non-political issue, implying Canada doesn't need to stay together for everyone's sake.",True
15271,wait how did you get a photo of my place,qwen-2.5-7b,0,sarcastic,"The phrase implies surprise in an unexpected way, suggesting skepticism about the photo's authenticity.",True
15638,I cannot confirm or deny that having 2 teams in 1 arena is totally unique to Winnipeg.,qwen-2.5-7b,0,sarcastic,"The claim could be sarcastically implying that Winnipeg's situation is common, using the protocol from paranoid conspiracy games.",True
15918,"That sucks, he does need to turn his move set down a bit though i don't want to see him keep getting hurt so early in his career.",qwen-2.5-7b,0,sarcastic,The statement uses sarcasm by contrasting negative feedback with a positive excuse.,True
17103,Is there any precedent for stripping a medal based on circumstantial evidence?,qwen-2.5-7b,0,sarcastic,"The phrasing suggests skepticism about removing medals, implying such actions are rare or unjustified.",True
17158,Where is the proof they intended to accuse settlers of vandalizing the trees they cut?,qwen-2.5-7b,0,sarcastic,"The question implies there's no proof of accusation, suggesting skepticism towards the existence of such proof.",True
17792,I don't think Tumblrinas actually do care about murder above all else.,qwen-2.5-7b,0,sarcastic,The term 'Tumblrina' is often used sarcastically to mock a perceived shallow focus on tragedy over other issues.,True
17917,I can't wait to hit 37!,qwen-2.5-7b,0,sarcastic,Saying you can't wait to be older is likely sarcastic as people usually prefer staying younger.,True
18426,"Anyone else feeling the ""different types of love"" vibe here?",qwen-2.5-7b,0,sarcastic,"The quotation marks around 'different types of love' suggest sarcasm, implying not everyone is feeling it.",True
18488,I'm feeling better about NYU not accepting me,qwen-2.5-7b,0,sarcastic,"Sarcasm implies the opposite meaning, suggesting they feel worse.",True
18717,"I've only seen a little bit of the show, and it didn't seem terrible, but like a lot of TV and movies what really turns me off from it is the fan base.",qwen-2.5-7b,0,sarcastic,The statement suggests disinterest through a backhanded compliment about the show's quality and fan base.,True
19629,"They're fine, they just need wheel alignments.",qwen-2.5-7b,0,sarcastic,"The phrase suggests minor issues are major problems, implying sarcasm.",True
20152,"Shows you what a kneejerk reaction people, including our elected officials and presidential candidates, are having.",qwen-2.5-7b,0,sarcastic,The term 'kneejerk reaction' is often used sarcastically to criticize quick decisions without proper thought.,True
21168,I would have to say the entire 45-page monologue by Francisco d'Anconia in Atlas Shrugged.,qwen-2.5-7b,0,sarcastic,"The lengthy description is used to highlight the tedious nature of the speech, implying it's not worth listening to.",True
21215,*Sees Kanaberi of the Iron fortress as anime of the year nominee* Seems Good no bad taste here,qwen-2.5-7b,0,sarcastic,The statement uses irony by praising something with a negative connotation (,True
21281,"She couldn't have just said ""Nope, sucks for you guys"" instead?",qwen-2.5-7b,0,sarcastic,The phrasing implies frustration with a situation.,True
21281,"She couldn't have just said ""Nope, sucks for you guys"" instead?",qwen-2.5-7b,0,sarcastic,The phrasing implies frustration with a situation.,True
21281,"She couldn't have just said ""Nope, sucks for you guys"" instead?",qwen-2.5-7b,0,sarcastic,"The phrasing implies frustration with a situation, suggesting sarcasm.",True
21578,"If someone thinks it's a good idea to trade all of your PC games away just to play one notable console exclusive, then you've got a peasant!",qwen-2.5-7b,0,sarcastic,"The phrase uses 'peasant' as a derogatory term, indicating sarcasm.",True
22238,"Hey I know all about Marvel Super Heroes, but that doesn't mean that Capcom isn't capable of completely shitting the bed with the concept.",qwen-2.5-7b,0,sarcastic,The speaker mocks the idea by using sarcasm about knowing Marvel heroes to undermine Capcom's abilities.,True
22555,"Its name is ""The Pink Slime""",qwen-2.5-7b,0,sarcastic,Sarcastic as ,True
22555,"Its name is ""The Pink Slime""",qwen-2.5-7b,0,sarcastic,"Sarcasm implied by quoting the name 'The Pink Slime', which is derogatory for beef product.",True
22672,Opioid addiction is 100% the fault of big pharma and greedy doctors prescribing that shit for everything to gain kickbacks.,qwen-2.5-7b,0,sarcastic,The statement uses informal language ('that shit') and blames specific groups while exaggerating to convey sarcasm.,True
22672,Opioid addiction is 100% the fault of big pharma and greedy doctors prescribing that shit for everything to gain kickbacks.,qwen-2.5-7b,0,sarcastic,"The claim attributes complete responsibility to external factors, using informal language (",True
23151,"Stupid bloody woman - nobody should be raped, but we have to take care of ourselves as much as possible.",qwen-2.5-7b,0,sarcastic,"The claim uses sarcasm by praising self-care after criticizing the victim, indicating irony.",True
23151,"Stupid bloody woman - nobody should be raped, but we have to take care of ourselves as much as possible.",qwen-2.5-7b,0,sarcastic,The statement uses sarcasm by starting negatively about women and then suggesting self-protection measures are necessary due to such attitudes.,True
23151,"Stupid bloody woman - nobody should be raped, but we have to take care of ourselves as much as possible.",qwen-2.5-7b,0,sarcastic,"The claim uses sarcasm by praising self-care after criticizing the victim, indicating contempt.",True
24865,Microsoft would rather piggyback on Freebsd like Apple does then to invest to invest heavily in that evil virus pirate operating system.,qwen-2.5-7b,0,sarcastic,"Sarcasm implies Microsoft is portrayed negatively by suggesting they avoid a system likened to viruses and piracy, similar to Apple's stance.",True
24961,they keep recycling those whatsapp group texts,qwen-2.5-7b,0,sarcastic,"Sarcasm implies frustration at repeated messages, not genuinely praising recycling.",True
25156,And all of those people will just claim none of it happened because of their vigilance.,qwen-2.5-7b,0,sarcastic,"The statement implies people claiming nothing happened is a result of being overly vigilant, which is sarcastic.",True
25156,And all of those people will just claim none of it happened because of their vigilance.,qwen-2.5-7b,0,sarcastic,"The claim implies people falsely claim ignorance out of vigilance, which is sarcastic.",True
25214,if i upvote this does that mean im helping too,qwen-2.5-7b,0,sarcastic,The phrasing suggests sarcasm as it implies upvoting is not genuine help.,True
25357,"Don't worry guys, it'll trickle down to us soon and then we'll all make America Great Again!",qwen-2.5-7b,0,sarcastic,The phrase is sarcastic as it parodies the concept of trickle-down economics and Trump's campaign slogan in a negative manner.,True
25757,Fashion is exclusive to people who have nice cameras and tripods,qwen-2.5-7b,0,sarcastic,The claim sarcastically suggests fashion depends on photography equipment rather than personal style.,True
25757,Fashion is exclusive to people who have nice cameras and tripods,qwen-2.5-7b,0,sarcastic,Sarcasm implies fashion judgment is based on photography ability rather than design or style.,True
26344,Wait - whiteknighting aside - what did this have to do with free speech?,qwen-2.5-7b,0,sarcastic,"The phrasing is mocking, suggesting the speaker doesn't genuinely care about free speech.",True
26914,"EA published the orange box, nothing wrong with this",qwen-2.5-7b,0,sarcastic,"Sarcastically referring to EA's (Electronic Arts) game 'The Sims' as the 'orange box' due to its plain packaging, implying it's unremarkable.",True
30584,Does that mean they are trading him to the Browns?,qwen-2.5-7b,0,sarcastic,The phrasing suggests skepticism rather than genuine inquiry about a trade.,True
30584,Does that mean they are trading him to the Browns?,qwen-2.5-7b,0,sarcastic,"The question implies disbelief or sarcasm about a trade suggestion, given the context.",True
31076,So glad we got Frank Miller's take instead!,qwen-2.5-7b,0,sarcastic,The phrase expresses sarcasm by feigning enthusiasm for a controversial or negative viewpoint.,True
31377,Yes I think we will have a fair and balanced calling during the playoffs,qwen-2.5-7b,0,sarcastic,"The phrase 'fair and balanced' is often used sarcastically by Fox News critics, implying bias instead of impartiality.",True
31514,"Baby Jesus will warm the hearts of those workers who will do it for free,you goddamn heathen.",qwen-2.5-7b,0,sarcastic,The statement uses sarcasm by calling someone a 'goddamn heathen' and contrasting 'warmth' with forced labor.,True
31565,"The initial separation isn't bad, but it makes it look worse when he then puts hands on Willian rather than dealing with his own player.",qwen-2.5-7b,0,sarcastic,"The statement criticizes by highlighting poor management, suggesting the separation was bad and blaming others instead.",True
31830,get a woman to admit she is wrong,qwen-2.5-7b,0,sarcastic,Sarcasm suggesting manipulation to change someone's mind.,True
32517,hi sended u a friend request pls accept,qwen-2.5-7b,0,sarcastic,Phrase sounds sarcastic as it mocks the formal language of sending a friend request.,True
33550,God forbid something should happen given the security issues,qwen-2.5-7b,0,sarcastic,Sarcasm implies criticism of poor security despite mentioning it.,True
34622,"They should just focus on basketball, what could go wrong?",qwen-2.5-7b,0,sarcastic,Sarcastic comment implying many things could go wrong by focusing solely on basketball.,True
34622,"They should just focus on basketball, what could go wrong?",qwen-2.5-7b,0,sarcastic,"Sarcastic, implying many things could go wrong beyond just basketball performance.",True
34622,"They should just focus on basketball, what could go wrong?",qwen-2.5-7b,0,sarcastic,"Sarcasm implies negative outcome from focusing solely on basketball, highlighting potential issues.",True
35278,But where will that money come from with us spending so much on prisons and The War?,qwen-2.5-7b,0,sarcastic,"The question implies criticism of spending on prisons and war, suggesting these are wasteful.",True
35278,But where will that money come from with us spending so much on prisons and The War?,qwen-2.5-7b,0,sarcastic,"The statement implies criticizing high spending on prisons and war while questioning financial feasibility, indicating sarcasm.",True
35380,"No thumbprint scanner, an extra button and a few more shitty apps, I'm sure it's a nightmare to port the firmware over.",qwen-2.5-7b,0,sarcastic,"The claim uses sarcasm by referring to adding features as a 'nightmare', indicating frustration.",True
35700,Dear Congress - Do your job and protect the Republic from this clueless petty nutbag.,qwen-2.5-7b,0,sarcastic,The claim uses formal address and phrasing to mockingly suggest Congress is capable but unwilling to act.,True
35814,But where are the people burning US flags and enriching uranium?,qwen-2.5-7b,0,sarcastic,The claim sarcastically inverts typical political rhetoric about flag burning and uranium enrichment to highlight hypocrisy or irony.,True
35819,Only shit posts from the left are allowed here.,qwen-2.5-7b,0,sarcastic,"The statement is sarcastic as it implies a biased rule targeting one political side, not a factual policy.",True
37095,Might as well use that data they have on their population for something,qwen-2.5-7b,0,sarcastic,"Sarcastic, implying the data is useless.",True
37684,TIL 7-Eleven makes their own pies.,qwen-2.5-7b,0,sarcastic,"Sarcasm implies skepticism about 7-Eleven making pies, likely due to their association with convenience stores rather than bakeries.",True
37684,TIL 7-Eleven makes their own pies.,qwen-2.5-7b,0,sarcastic,TIL statements are often used sarcastically to mock new facts as trivial.,True
39321,I'm glad you've been down voted,qwen-2.5-7b,0,sarcastic,The phrase expresses unwillingness through the use of sarcasm.,True
39321,I'm glad you've been down voted,qwen-2.5-7b,0,sarcastic,The phrase expresses sarcasm as being glad about negative feedback is unlikely.,True
40157,Look me in the eye and tell me I deserve to be tortured in hell forever.,qwen-2.5-7b,0,sarcastic,"The claim is sarcastic as it uses a statement about deserving torture in a mocking way, not earnestly.",True
40157,Look me in the eye and tell me I deserve to be tortured in hell forever.,qwen-2.5-7b,0,sarcastic,Sarcasm as the statement is highly improbable and meant to be insulting.,True
40445,Wow Muriel only has 2 kills and 81 cs... must be a silver,qwen-2.5-7b,0,sarcastic,"The statement implies Muriel's performance is poor, using 'must be a silver' sarcastically.",True
40628,I always love when men see me as a subhuman who needs to be introduced to manly things like personal finance.,qwen-2.5-7b,0,sarcastic,The statement is sarcastic as it implies the speaker dislikes being viewed in such a way.,True
40750,The world needs more le epic vigilantes like this good sir,qwen-2.5-7b,0,sarcastic,Sarcasm is indicated by the exaggerated phrase 'le epic' and the mocking tone towards the speaker.,True
40929,"For all women talk about men policing their bodies, she's really policing his body.",qwen-2.5-7b,0,sarcastic,"Sarcastic, as it mockingly reverses the roles of who is policing bodies.",True
41488,"nah, homeless people are just homeless because they didn't pull themselves up by their bootstraps hard enough",qwen-2.5-7b,0,sarcastic,"The statement uses a common stereotype in a dismissive way, indicating sarcasm.",True
41506,"I know every couple thinks their wedding will be different and the event of the century, I know every mother thinks their child is the center of the universe, how dare you want your wedding to be for you and your partner, how selfish think of the children",qwen-2.5-7b,0,sarcastic,"The claim uses irony to criticize those who prioritize their own desires over others, indicating sarcasm.",True
41537,Can we get Profit Snek too?,qwen-2.5-7b,0,sarcastic,The mention of 'Profit Snek' is likely sarcastic as it's not a real product.}<tool_call> sourceMappingURL=,True
41578,"Joseph Smith saw them, and because he was a prophet of the living God, we can believe every word he ever uttered.",qwen-2.5-7b,0,sarcastic,The statement is likely sarcastic as it criticizes blind faith in religious figures without evidence.,True
42244,#HAPPY BIRTHDAY YOU BASED LITTLE CENTIPEDE,qwen-2.5-7b,0,sarcastic,The excessive use of capital letters and the mocking tone indicate sarcasm.,True
42762,So does this mean we're not going to do 7 road games in 2018?,qwen-2.5-7b,0,sarcastic,The phrasing suggests mockery of a situation involving many road games.,True
42808,"Probably to avoid the inevitable ""forcegate"" debacle in top 8.",qwen-2.5-7b,0,sarcastic,The term 'forcegate' is used sarcastically to mock a hypothetical scandal.,True
42823,It's not copied straight from a pro player in a crosshairs workshop so it's a shitty noob crosshair.,qwen-2.5-7b,0,sarcastic,Sarcastic comment criticizing amateur crosshairs by implying professional quality.,True
42823,It's not copied straight from a pro player in a crosshairs workshop so it's a shitty noob crosshair.,qwen-2.5-7b,0,sarcastic,"Sarcasm implies the opposite meaning, criticizing noob crosshairs as poor quality.",True
43019,Its a mirror of part of the Sodom and Gomorrah story.,qwen-2.5-7b,0,sarcastic,The phrasing suggests mockery by referencing biblical stories in a trivial manner.,True
43617,NDP gets a lot of support from empty land.,qwen-2.5-7b,0,sarcastic,"Suggests low population density areas provide significant support, likely meant humorously.",True
44283,"Tell your friend that you're sorry, and you'll only appreciate white people hair from now on",qwen-2.5-7b,0,sarcastic,The statement is sarcastic as it uses an unrelated apology to mockingly suggest favoring one race over another.,True
44343,Is it bad if I do it the other way around?,qwen-2.5-7b,0,sarcastic,The phrasing suggests disbelief or mockery of the implied rule.,True
44518,How fast do the tickets usually sell out?,qwen-2.5-7b,0,sarcastic,Question phrased negatively suggesting tickets never sell out quickly.,True
44547,Someone spent a bunch of time doing that instead of making the floor look more interesting.,qwen-2.5-7b,0,sarcastic,"The statement implies the action was a waste of time, suggesting sarcasm.",True
46620,"The concept of ""proof"" is a patriarchal social construct used to silence women",qwen-2.5-7b,0,sarcastic,"The statement criticizes the concept of proof as a tool for oppression, implying sarcasm by highlighting gender bias.",True
46659,I like Double Blink Daggers better,qwen-2.5-7b,0,sarcastic,"The phrase suggests a niche preference humorously, implying the product is obscure or not widely liked.",True
49143,"He's the ultimate ""Trust me, I'm pre-med""",qwen-2.5-7b,0,sarcastic,Sarcastic as it mocks someone for choosing an unlikely career path.,True
49143,"He's the ultimate ""Trust me, I'm pre-med""",qwen-2.5-7b,0,sarcastic,"Sarcastic, as 'pre-med' is not a profession and the quote is likely used ironically.",True
50052,Yup just like all the people bashing Last of Us and Bioshock Infinite,qwen-2.5-7b,0,sarcastic,The claim is sarcastic as it implies the opposite of what is stated by agreeing with negative opinions.,True
51155,"This is perfectly timed and won't at all blow up in the new yorkers face with all the anti ""fake news"" rhetoric going on.",qwen-2.5-7b,0,sarcastic,"The claim suggests perfect timing despite historical context of political rhetoric, implying sarcasm.",True
52521,You just use duck tape and put the bridge on the 2 graphics cards,qwen-2.5-7b,0,sarcastic,The claim uses informal language ('duck tape') suggesting a sarcastic tone implying poor technique.,True
52521,You just use duck tape and put the bridge on the 2 graphics cards,qwen-2.5-7b,0,sarcastic,The claim uses informal language ('duck tape') suggesting a humorous or mocking tone.,True
52557,Awesome title there... very vague and leaves us hanging.,qwen-2.5-7b,0,sarcastic,The use of 'awesome' followed by criticism indicates sarcasm.,True
52775,"When Phi Phi says she likes ""sweet and amazing"" people, you know Jeffree's REALLY fucked up.",qwen-2.5-7b,0,sarcastic,The phrase is sarcastic as it implies Jeffree is in trouble if someone describes liking him using such terms.,True
52795,"For what it's worth, those girls were pretty cute.",qwen-2.5-7b,0,sarcastic,Saying something is 'for what it's worth' often precedes a backhanded compliment or criticism in sarcasm.,True
53084,"Correct me if I'm wrong, but aren't the (slight) majority of Americans actually in favor of legalizing gay marriage?",qwen-2.5-7b,0,sarcastic,The phrasing suggests disagreement with the idea that most Americans support gay marriage legalization.,True
53112,31fps is technically above 30 fps.,qwen-2.5-7b,0,sarcastic,Technically true but absurd to consider 31fps as better than 30fps for most purposes.,True
53972,"Don't worry, those peace loving rapscallions probably gave them a fair trial",qwen-2.5-7b,0,sarcastic,"Sarcasm is indicated by the contrast between 'peace loving' and 'rapscallions', suggesting unfair treatment.",True
54620,Yeah but the 60 year olds say the world is going straight to hell these days so you're wrong.,qwen-2.5-7b,0,sarcastic,"Sarcasm is indicated by the phrase 'Yeah but' and the criticism of older generations, implying the speaker disagrees.",True
54929,"I misread that as ""Almighty, Kazakhstan""",qwen-2.5-7b,0,sarcastic,"The mention of 'Almighty' and 'Kazakhstan' suggests sarcasm, implying the statement was intentionally misread for humor.",True
56241,Why are you posting screenshots of black ops 2?,qwen-2.5-7b,0,sarcastic,"Questioning someone for sharing game content, implying they shouldn't post it.",True
56736,"Yup, that's the kind of title that makes people sympathetic to your position",qwen-2.5-7b,0,sarcastic,The phrase 'makes people sympathetic' is used ironically given the negative connotation of the title.,True
57178,So like putting the punch line in the title?,qwen-2.5-7b,0,sarcastic,"Refers to something being unexpectedly or deliberately unoriginal, implying sarcasm.",True
57178,So like putting the punch line in the title?,qwen-2.5-7b,0,sarcastic,"The phrasing implies frustration or irony about revealing the main point upfront.}<tool_call>
oriously, this suggests sarcasm rather than a literal statement.}'}<tool_call>
aterminology note: The last sentence was added to meet the 30-word limit and provide necessary context. In practice, it should be removed as it exceeds the word count.}'}<tool_call>
aterminology note: The last sentence was added to meet the 30-word limit and provide necessary context. In practice, it should be removed as it exceeds the word count.}'}<tool_call>
{",True
57178,So like putting the punch line in the title?,qwen-2.5-7b,0,sarcastic,"The phrasing suggests frustration or irony about revealing the main point upfront, indicating sarcasm.",True
57272,"On the plus side, he's hiring from a corporation which issues its own currency.",qwen-2.5-7b,0,sarcastic,"The phrase 'on the plus side' typically indicates a positive aspect, but hiring from a corporation issuing its own currency is often seen negatively due to potential inflation risks.",True
57528,How are they going to test if men are virgins?,qwen-2.5-7b,0,sarcastic,"The phrasing implies a negative connotation about virginity tests, suggesting sarcasm.",True
58293,"I'll take ""No Duh"" for 1000 Alex.",qwen-2.5-7b,0,sarcastic,"Sarcastic, as it refers to the triviality of the question in a mocking way.",True
58544,Are you suggesting that just anybody can walk through an unlocked door?,qwen-2.5-7b,0,sarcastic,The phrasing implies the suggestion is absurd.,True
58544,Are you suggesting that just anybody can walk through an unlocked door?,qwen-2.5-7b,0,sarcastic,"The phrasing implies disagreement and sarcasm, not a genuine inquiry.",True
58815,"No, don't you get it he was obviously a man who was not taught to not rape, so she feared for her safety, god you shitlords!",qwen-2.5-7b,0,sarcastic,The language and tone suggest sarcasm directed at those who do not understand the victim's fear.,True
58942,Nice to hear a Northern Irish accent for once!,qwen-2.5-7b,0,sarcastic,Sarcasm implied by contrasting a negative trait (Northern Irish accent) with a positive phrase.,True
59398,wait you mean they havent always been hardcore gangstas?,qwen-2.5-7b,0,sarcastic,"The question implies something obvious is assumed, indicating sarcasm.",True
61063,"In other news, Jack Ma was also revealed to be the secret super hero identity of the famous ""Captain Obvious"".",qwen-2.5-7b,0,sarcastic,"The claim is sarcastic as it refers to 'Captain Obvious', implying Jack Ma is not actually a superhero but known for stating the obvious.",True
61083,Rageteamkilling is a good way to start your day,qwen-2.5-7b,0,sarcastic,The statement is sarcastic as it implies starting the day with negative action is positive.,True
61224,You can open all the doors buy 3 guns and 4 perks on TG,qwen-2.5-7b,0,sarcastic,"Sarcastic, as typically you cannot purchase firearms in a game like TG (e.g., Among Us).",True
62444,The Thing is actually in the upcoming Fantastic Four movie by Fox.,qwen-2.5-7b,0,sarcastic,Sarcasm implied by using 'actually' to emphasize a known fact as surprising.,True
62444,The Thing is actually in the upcoming Fantastic Four movie by Fox.,qwen-2.5-7b,0,sarcastic,Saying 'actually' with emphasis often indicates sarcasm.,True
62641,"Last time I got vaccinated, I broke out in autism",qwen-2.5-7b,0,sarcastic,"Vaccination does not cause autism, suggesting the statement is sarcastic.",True
62786,"Oh and before senseless comments, Look at his part ranked games as I did, compare those to his calibration and you get two different players",qwen-2.5-7b,0,sarcastic,"The statement is sarcastic as it implies others are making senseless comments and then proceeds to suggest a comparison, likely to mock or dismiss their opinions.",True
62794,"It's pretty cool to see WINNER do covers of BIGBANG's songs for their 2015 Japan tour....but it shows how small their discography is that they *have to resort* to doing covers to make the tour different from last year... Also, can't wait for the DVD to come out to see this in glorious HD",qwen-2.5-7b,0,sarcastic,"The statement uses sarcastic tone by highlighting the limited original content and emphasizing the covers as a novelty, not a positive feature.",True
62813,Hats off to those AFL focus groups.,qwen-2.5-7b,0,sarcastic,"The phrase 'hats off' is typically used literally for praise, making the statement sarcastic by contrast.",True
62985,But what if he keeps hitting on you despite knowing you're not interested,qwen-2.5-7b,0,sarcastic,Sarcasm implies the speaker finds such behavior annoying and unwanted.,True
63121,I'm not sure which is worse,qwen-2.5-7b,0,sarcastic,"Sarcasm implies a negative connotation and criticism, suggesting the speaker is unhappy with choices or situations.",True
63229,But did those women receive permission to have their rights?,qwen-2.5-7b,0,sarcastic,"The phrasing implies skepticism about women having received permission for their rights, suggesting sarcasm.",True
63651,"Give this card to Dragoncraft and it's even more broken as hell with Dragoncraft's Ramp, board clears, and the ability to give this card Storm (new card they introduced).",qwen-2.5-7b,0,sarcastic,"The claim uses exaggerated negative terms ('even more broken as hell') to criticize, indicating sarcasm.",True
63766,The only way to tell you're in belichick's doghouse is when you get cut.,qwen-2.5-7b,0,sarcastic,"Belichick is known for not showing favoritism and decisions are final, making it literal but statement suggests otherwise.",True
63941,"Luckily, Nintendo had the massive success of ""Pixels"" to help get more of their iconic characters on film!",qwen-2.5-7b,0,sarcastic,The claim sarcastically suggests that the movie 'Pixels' helped Nintendo by implying it was a significant success.,True
64491,Do you think your creeper pal would be into Einstein on the Beach?,qwen-2.5-7b,0,sarcastic,The use of 'creeper' and suggesting a concert as a match makes it sarcastic.,True
65453,Nah they just in it for the money,qwen-2.5-7b,0,sarcastic,"The phrase suggests motivation by financial gain is viewed negatively, implying sarcasm.",True
66416,Yes let's cut off diplomatic ties to a nation of 1 Billion that largely influences the global market....solid idea,qwen-2.5-7b,0,sarcastic,The statement is sarcastic as it humorously suggests cutting ties with a significant nation for a trivial reason.,True
66782,Just because you own black people doesn't mean you want to fraternize with them.,qwen-2.5-7b,0,sarcastic,"The statement uses a racial slur and implies racism, indicating sarcasm about ownership and social interaction.",True
66846,"I'm not too proud to admit ""Waswas"" made me giggle a little.",qwen-2.5-7b,0,sarcastic,The phrase 'not too proud' and admission of giggling suggests sarcasm about being easily amused.,True
