model_receiver,model_sender,label_receiver_before,label_sender_before,id,match_type,p_round_2,model,p_pos,p_neg,delta,max_delta,max_delta_neg,delta_positive_only,delta_negative_only
gemma-3-27b,gemma-3-27b,no,yes,1816,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,1830,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,1847,B:B,0.0,gemma-3-27b,0.5,0.5,-0.5,0.5,0.5,0.0,-0.5
gemma-3-27b,gemma-3-27b,no,yes,1858,B:B,1.0,gemma-3-27b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
gemma-3-27b,gemma-3-27b,no,yes,1861,B:B,0.4,gemma-3-27b,0.8,0.2,-0.4,0.19999999999999996,0.8,0.0,-0.4
gemma-3-27b,gemma-3-27b,no,yes,1900,B:B,0.4,gemma-3-27b,0.7,0.3,-0.29999999999999993,0.30000000000000004,0.7,0.0,-0.29999999999999993
gemma-3-27b,gemma-3-27b,no,yes,1913,B:B,1.0,gemma-3-27b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
gemma-3-27b,gemma-3-27b,no,yes,1940,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,1951,B:B,0.9,gemma-3-27b,0.1,0.9,0.8,0.9,0.09999999999999998,0.8,0.0
gemma-3-27b,gemma-3-27b,no,yes,1961,B:B,0.0,gemma-3-27b,0.5,0.5,-0.5,0.5,0.5,0.0,-0.5
gemma-3-27b,gemma-3-27b,no,yes,2047,B:B,0.5,gemma-3-27b,0.7,0.3,-0.19999999999999996,0.30000000000000004,0.7,0.0,-0.19999999999999996
gemma-3-27b,gemma-3-27b,no,yes,2080,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,2102,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,2159,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,2168,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,2232,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,2270,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,2295,B:B,1.0,gemma-3-27b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
gemma-3-27b,gemma-3-27b,no,yes,2352,B:B,0.0,gemma-3-27b,0.9,0.1,-0.9,0.09999999999999998,0.9,0.0,-0.9
gemma-3-27b,gemma-3-27b,no,yes,2357,B:B,0.0,gemma-3-27b,0.3,0.7,-0.3,0.7,0.30000000000000004,0.0,-0.3
gemma-3-27b,gemma-3-27b,no,yes,2367,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,2377,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,2404,B:B,0.0,gemma-3-27b,0.3,0.7,-0.3,0.7,0.30000000000000004,0.0,-0.3
gemma-3-27b,gemma-3-27b,no,yes,2443,B:B,0.0,gemma-3-27b,0.3,0.7,-0.3,0.7,0.30000000000000004,0.0,-0.3
gemma-3-27b,gemma-3-27b,no,yes,2479,B:B,0.7,gemma-3-27b,0.9,0.1,-0.20000000000000007,0.09999999999999998,0.9,0.0,-0.20000000000000007
gemma-3-27b,gemma-3-27b,no,yes,2508,B:B,1.0,gemma-3-27b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,2608,B:B,0.0,gemma-3-27b,0.8,0.2,-0.8,0.19999999999999996,0.8,0.0,-0.8
gemma-3-27b,gemma-3-27b,no,yes,2665,B:B,1.0,gemma-3-27b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,2675,B:B,0.3,gemma-3-27b,0.5,0.5,-0.2,0.5,0.5,0.0,-0.2
gemma-3-27b,gemma-3-27b,no,yes,2725,B:B,1.0,gemma-3-27b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
gemma-3-27b,gemma-3-27b,no,yes,2767,B:B,0.5,gemma-3-27b,0.6,0.4,-0.09999999999999998,0.4,0.6,0.0,-0.09999999999999998
gemma-3-27b,gemma-3-27b,no,yes,2855,B:B,0.7,gemma-3-27b,0.9,0.1,-0.20000000000000007,0.09999999999999998,0.9,0.0,-0.20000000000000007
gemma-3-27b,gemma-3-27b,no,yes,2888,B:B,0.1,gemma-3-27b,0.8,0.2,-0.7000000000000001,0.19999999999999996,0.8,0.0,-0.7000000000000001
gemma-3-27b,gemma-3-27b,no,yes,2900,B:B,1.0,gemma-3-27b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
gemma-3-27b,gemma-3-27b,no,yes,2920,B:B,1.0,gemma-3-27b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,2962,B:B,1.0,gemma-3-27b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
gemma-3-27b,gemma-3-27b,no,yes,2972,B:B,1.0,gemma-3-27b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
gemma-3-27b,gemma-3-27b,no,yes,3013,B:B,0.0,gemma-3-27b,0.2,0.8,-0.2,0.8,0.19999999999999996,0.0,-0.2
gemma-3-27b,gemma-3-27b,no,yes,3069,B:B,0.7,gemma-3-27b,0.4,0.6,0.29999999999999993,0.6,0.4,0.29999999999999993,0.0
gemma-3-27b,gemma-3-27b,no,yes,3101,B:B,0.0,gemma-3-27b,0.6,0.4,-0.6,0.4,0.6,0.0,-0.6
gemma-3-27b,gemma-3-27b,no,yes,3113,B:B,0.3,gemma-3-27b,0.6,0.4,-0.3,0.4,0.6,0.0,-0.3
gemma-3-27b,gemma-3-27b,no,yes,3224,B:B,1.0,gemma-3-27b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
gemma-3-27b,gemma-3-27b,no,yes,3233,B:B,0.0,gemma-3-27b,0.3,0.7,-0.3,0.7,0.30000000000000004,0.0,-0.3
gemma-3-27b,gemma-3-27b,no,yes,3263,B:B,1.0,gemma-3-27b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,3424,B:B,0.5,gemma-3-27b,0.9,0.1,-0.4,0.09999999999999998,0.9,0.0,-0.4
gemma-3-27b,gemma-3-27b,no,yes,3494,B:B,1.0,gemma-3-27b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
gemma-3-27b,gemma-3-27b,no,yes,3517,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,3572,B:B,1.0,gemma-3-27b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
gemma-3-27b,gemma-3-27b,no,yes,3585,B:B,0.4,gemma-3-27b,0.3,0.7,0.10000000000000003,0.7,0.30000000000000004,0.10000000000000003,0.0
gemma-3-27b,gemma-3-27b,no,yes,3610,B:B,0.5,gemma-3-27b,0.2,0.8,0.3,0.8,0.19999999999999996,0.3,0.0
gemma-3-27b,gemma-3-27b,no,yes,3613,B:B,1.0,gemma-3-27b,0.6,0.4,0.4,0.4,0.6,0.4,0.0
gemma-3-27b,gemma-3-27b,no,yes,3636,B:B,1.0,gemma-3-27b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
gemma-3-27b,gemma-3-27b,no,yes,3689,B:B,0.0,gemma-3-27b,0.3,0.7,-0.3,0.7,0.30000000000000004,0.0,-0.3
gemma-3-27b,gemma-3-27b,no,yes,3875,B:B,1.0,gemma-3-27b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,3993,B:B,1.0,gemma-3-27b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,4010,B:B,0.7,gemma-3-27b,0.1,0.9,0.6,0.9,0.09999999999999998,0.6,0.0
gemma-3-27b,gemma-3-27b,no,yes,4081,B:B,0.0,gemma-3-27b,0.1,0.9,-0.1,0.9,0.09999999999999998,0.0,-0.1
gemma-3-27b,gemma-3-27b,no,yes,4097,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,4128,B:B,1.0,gemma-3-27b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,4133,B:B,0.0,gemma-3-27b,0.4,0.6,-0.4,0.6,0.4,0.0,-0.4
gemma-3-27b,gemma-3-27b,no,yes,4138,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,4163,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,4214,B:B,1.0,gemma-3-27b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
gemma-3-27b,gemma-3-27b,no,yes,4220,B:B,1.0,gemma-3-27b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
gemma-3-27b,gemma-3-27b,no,yes,4260,B:B,0.4,gemma-3-27b,0.4,0.6,0.0,0.6,0.4,0.0,0.0
gemma-3-27b,gemma-3-27b,no,yes,4268,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,4278,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,4307,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,4356,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,4386,B:B,0.3,gemma-3-27b,0.5,0.5,-0.2,0.5,0.5,0.0,-0.2
gemma-3-27b,gemma-3-27b,no,yes,4473,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,4475,B:B,1.0,gemma-3-27b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,4513,B:B,0.7,gemma-3-27b,0.6,0.4,0.09999999999999998,0.4,0.6,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,4551,B:B,1.0,gemma-3-27b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,4585,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,4595,B:B,1.0,gemma-3-27b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,4720,B:B,1.0,gemma-3-27b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
gemma-3-27b,gemma-3-27b,no,yes,4784,B:B,1.0,gemma-3-27b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,4869,B:B,1.0,gemma-3-27b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
gemma-3-27b,gemma-3-27b,no,yes,4926,B:B,0.0,gemma-3-27b,0.1,0.9,-0.1,0.9,0.09999999999999998,0.0,-0.1
gemma-3-27b,gemma-3-27b,no,yes,4935,B:B,0.0,gemma-3-27b,0.3,0.7,-0.3,0.7,0.30000000000000004,0.0,-0.3
gemma-3-27b,gemma-3-27b,no,yes,4937,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,4941,B:B,1.0,gemma-3-27b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
gemma-3-27b,gemma-3-27b,no,yes,5009,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,5114,B:B,1.0,gemma-3-27b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
gemma-3-27b,gemma-3-27b,no,yes,5120,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,5147,B:B,1.0,gemma-3-27b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,5173,B:B,1.0,gemma-3-27b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
gemma-3-27b,gemma-3-27b,no,yes,5250,B:B,0.9,gemma-3-27b,0.5,0.5,0.4,0.5,0.5,0.4,0.0
gemma-3-27b,gemma-3-27b,no,yes,5375,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,5434,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,5483,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,5612,B:B,0.7,gemma-3-27b,0.8,0.2,-0.10000000000000009,0.19999999999999996,0.8,0.0,-0.10000000000000009
gemma-3-27b,gemma-3-27b,no,yes,5626,B:B,1.0,gemma-3-27b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,5652,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,5785,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,5803,B:B,0.6,gemma-3-27b,0.1,0.9,0.5,0.9,0.09999999999999998,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,5950,B:B,1.0,gemma-3-27b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,5962,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,6023,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,6029,B:B,1.0,gemma-3-27b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
gemma-3-27b,gemma-3-27b,no,yes,6055,B:B,0.4,gemma-3-27b,0.2,0.8,0.2,0.8,0.19999999999999996,0.2,0.0
gemma-3-27b,gemma-3-27b,no,yes,6061,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,6098,B:B,0.0,gemma-3-27b,0.9,0.1,-0.9,0.09999999999999998,0.9,0.0,-0.9
gemma-3-27b,gemma-3-27b,no,yes,6144,B:B,1.0,gemma-3-27b,0.5,0.5,0.5,0.5,0.5,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,6194,B:B,1.0,gemma-3-27b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
gemma-3-27b,gemma-3-27b,no,yes,6237,B:B,0.6,gemma-3-27b,0.9,0.1,-0.30000000000000004,0.09999999999999998,0.9,0.0,-0.30000000000000004
gemma-3-27b,gemma-3-27b,no,yes,6297,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,6307,B:B,0.7,gemma-3-27b,0.5,0.5,0.19999999999999996,0.5,0.5,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,6323,B:B,1.0,gemma-3-27b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
gemma-3-27b,gemma-3-27b,no,yes,6363,B:B,1.0,gemma-3-27b,0.4,0.6,0.6,0.6,0.4,0.6,0.0
gemma-3-27b,gemma-3-27b,no,yes,6378,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,6412,B:B,0.6,gemma-3-27b,0.2,0.8,0.39999999999999997,0.8,0.19999999999999996,0.39999999999999997,0.0
gemma-3-27b,gemma-3-27b,no,yes,6433,B:B,0.7,gemma-3-27b,0.5,0.5,0.19999999999999996,0.5,0.5,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,6459,B:B,1.0,gemma-3-27b,0.1,0.9,0.9,0.9,0.09999999999999998,0.9,0.0
gemma-3-27b,gemma-3-27b,no,yes,6571,B:B,0.0,gemma-3-27b,0.2,0.8,-0.2,0.8,0.19999999999999996,0.0,-0.2
gemma-3-27b,gemma-3-27b,no,yes,6616,B:B,1.0,gemma-3-27b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,6668,B:B,0.4,gemma-3-27b,0.9,0.1,-0.5,0.09999999999999998,0.9,0.0,-0.5
gemma-3-27b,gemma-3-27b,no,yes,6707,B:B,0.6,gemma-3-27b,0.1,0.9,0.5,0.9,0.09999999999999998,0.5,0.0
gemma-3-27b,gemma-3-27b,no,yes,6774,B:B,0.0,gemma-3-27b,0.6,0.4,-0.6,0.4,0.6,0.0,-0.6
gemma-3-27b,gemma-3-27b,no,yes,6880,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,6931,B:B,0.1,gemma-3-27b,0.4,0.6,-0.30000000000000004,0.6,0.4,0.0,-0.30000000000000004
gemma-3-27b,gemma-3-27b,no,yes,6974,B:B,0.3,gemma-3-27b,0.9,0.1,-0.6000000000000001,0.09999999999999998,0.9,0.0,-0.6000000000000001
gemma-3-27b,gemma-3-27b,no,yes,6975,B:B,0.0,gemma-3-27b,0.4,0.6,-0.4,0.6,0.4,0.0,-0.4
gemma-3-27b,gemma-3-27b,no,yes,6979,B:B,0.7,gemma-3-27b,0.7,0.3,0.0,0.30000000000000004,0.7,0.0,0.0
gemma-3-27b,gemma-3-27b,no,yes,7081,B:B,1.0,gemma-3-27b,0.2,0.8,0.8,0.8,0.19999999999999996,0.8,0.0
gemma-3-27b,gemma-3-27b,no,yes,7106,B:B,1.0,gemma-3-27b,0.3,0.7,0.7,0.7,0.30000000000000004,0.7,0.0
gemma-3-27b,gemma-3-27b,no,yes,7110,B:B,1.0,gemma-3-27b,0.8,0.2,0.19999999999999996,0.19999999999999996,0.8,0.19999999999999996,0.0
gemma-3-27b,gemma-3-27b,no,yes,7123,B:B,1.0,gemma-3-27b,0.9,0.1,0.09999999999999998,0.09999999999999998,0.9,0.09999999999999998,0.0
gemma-3-27b,gemma-3-27b,no,yes,7136,B:B,0.2,gemma-3-27b,0.2,0.8,0.0,0.8,0.19999999999999996,0.0,0.0
gemma-3-27b,gemma-3-27b,no,yes,7223,B:B,1.0,gemma-3-27b,0.7,0.3,0.30000000000000004,0.30000000000000004,0.7,0.30000000000000004,0.0
gemma-3-27b,gemma-3-27b,no,yes,7310,B:B,0.0,gemma-3-27b,0.1,0.9,-0.1,0.9,0.09999999999999998,0.0,-0.1
