model_receiver,model_sender,label_receiver_before,label_sender_before,id,match_type,p_round_2,model,p_pos,p_neg,delta,max_delta,max_delta_neg,delta_positive_only,delta_negative_only
llama-3.3-70b,llama-3.3-70b,literal,literal,4411,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,4432,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,4543,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,4672,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,4810,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,4883,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,4917,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,4956,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,5169,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,5482,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,5937,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,6091,0:0,0.7,llama-3.3-70b,0.0,1.0,-0.30000000000000004,0.0,1.0,0.0,-0.30000000000000004
llama-3.3-70b,llama-3.3-70b,literal,literal,6168,0:0,0.0,llama-3.3-70b,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
llama-3.3-70b,llama-3.3-70b,literal,literal,6425,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,6528,0:0,0.9,llama-3.3-70b,0.0,1.0,-0.09999999999999998,0.0,1.0,0.0,-0.09999999999999998
llama-3.3-70b,llama-3.3-70b,literal,literal,7255,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,7280,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,7299,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,7443,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,7449,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,7591,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,7776,0:0,0.6,llama-3.3-70b,0.0,1.0,-0.4,0.0,1.0,0.0,-0.4
llama-3.3-70b,llama-3.3-70b,literal,literal,8278,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,8406,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,8456,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,8598,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,8754,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,9075,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,10007,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,10138,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,10225,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,10366,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,10626,0:0,0.7,llama-3.3-70b,0.0,1.0,-0.30000000000000004,0.0,1.0,0.0,-0.30000000000000004
llama-3.3-70b,llama-3.3-70b,literal,literal,10679,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,10896,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,11007,0:0,0.0,llama-3.3-70b,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
llama-3.3-70b,llama-3.3-70b,literal,literal,11290,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,11697,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,11796,0:0,0.9,llama-3.3-70b,0.0,1.0,-0.09999999999999998,0.0,1.0,0.0,-0.09999999999999998
llama-3.3-70b,llama-3.3-70b,literal,literal,11891,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,12155,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,12200,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,12263,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,12301,0:0,0.1,llama-3.3-70b,0.0,1.0,-0.9,0.0,1.0,0.0,-0.9
llama-3.3-70b,llama-3.3-70b,literal,literal,12523,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,12524,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,12584,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,12610,0:0,0.8,llama-3.3-70b,0.0,1.0,-0.19999999999999996,0.0,1.0,0.0,-0.19999999999999996
llama-3.3-70b,llama-3.3-70b,literal,literal,12798,0:0,0.9,llama-3.3-70b,0.0,1.0,-0.09999999999999998,0.0,1.0,0.0,-0.09999999999999998
llama-3.3-70b,llama-3.3-70b,literal,literal,12869,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,12878,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,12939,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,13168,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,13179,0:0,0.6,llama-3.3-70b,0.0,1.0,-0.4,0.0,1.0,0.0,-0.4
llama-3.3-70b,llama-3.3-70b,literal,literal,13315,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,13558,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,13560,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,13699,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,13740,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,13789,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,14170,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,14321,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,14489,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,14584,0:0,0.8,llama-3.3-70b,0.0,1.0,-0.19999999999999996,0.0,1.0,0.0,-0.19999999999999996
llama-3.3-70b,llama-3.3-70b,literal,literal,14723,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,14802,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,15113,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,15309,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,15534,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,15620,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,15862,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,15918,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,15920,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,15983,0:0,0.0,llama-3.3-70b,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
llama-3.3-70b,llama-3.3-70b,literal,literal,16024,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,16160,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,16200,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,16389,0:0,0.0,llama-3.3-70b,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
llama-3.3-70b,llama-3.3-70b,literal,literal,16476,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,16636,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,16688,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,17427,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,17572,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,17668,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,17849,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,18171,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,18712,0:0,0.1,llama-3.3-70b,0.0,1.0,-0.9,0.0,1.0,0.0,-0.9
llama-3.3-70b,llama-3.3-70b,literal,literal,18890,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,19555,0:0,0.5,llama-3.3-70b,0.0,1.0,-0.5,0.0,1.0,0.0,-0.5
llama-3.3-70b,llama-3.3-70b,literal,literal,20052,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,20061,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,20391,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,20579,0:0,0.8,llama-3.3-70b,0.0,1.0,-0.19999999999999996,0.0,1.0,0.0,-0.19999999999999996
llama-3.3-70b,llama-3.3-70b,literal,literal,20806,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,20904,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,21306,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,21344,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,21388,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,21423,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,21430,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,21619,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,21973,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,21986,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,22034,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,23216,0:0,0.8,llama-3.3-70b,0.0,1.0,-0.19999999999999996,0.0,1.0,0.0,-0.19999999999999996
llama-3.3-70b,llama-3.3-70b,literal,literal,24510,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,24638,0:0,0.6,llama-3.3-70b,0.0,1.0,-0.4,0.0,1.0,0.0,-0.4
llama-3.3-70b,llama-3.3-70b,literal,literal,25114,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,25292,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,26187,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,26381,0:0,0.5,llama-3.3-70b,0.0,1.0,-0.5,0.0,1.0,0.0,-0.5
llama-3.3-70b,llama-3.3-70b,literal,literal,26481,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,26527,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,26662,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,26787,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,27243,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,27307,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,27527,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,27573,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,27591,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,27661,0:0,0.3,llama-3.3-70b,0.0,1.0,-0.7,0.0,1.0,0.0,-0.7
llama-3.3-70b,llama-3.3-70b,literal,literal,27760,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,27853,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,28284,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,28316,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,28404,0:0,0.6,llama-3.3-70b,0.0,1.0,-0.4,0.0,1.0,0.0,-0.4
llama-3.3-70b,llama-3.3-70b,literal,literal,28590,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,29056,0:0,0.6,llama-3.3-70b,0.0,1.0,-0.4,0.0,1.0,0.0,-0.4
llama-3.3-70b,llama-3.3-70b,literal,literal,29438,0:0,0.8,llama-3.3-70b,0.0,1.0,-0.19999999999999996,0.0,1.0,0.0,-0.19999999999999996
llama-3.3-70b,llama-3.3-70b,literal,literal,29463,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,29575,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,29603,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,29721,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,30081,0:0,0.0,llama-3.3-70b,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
llama-3.3-70b,llama-3.3-70b,literal,literal,30102,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,30240,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,30494,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,30518,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,30828,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,31074,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,31520,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,31631,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,31842,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,31929,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,32162,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,32533,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,32572,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,32699,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,32785,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,32841,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,32946,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,32972,0:0,0.2,llama-3.3-70b,0.0,1.0,-0.8,0.0,1.0,0.0,-0.8
llama-3.3-70b,llama-3.3-70b,literal,literal,33008,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,33077,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,33163,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,33406,0:0,0.8,llama-3.3-70b,0.0,1.0,-0.19999999999999996,0.0,1.0,0.0,-0.19999999999999996
llama-3.3-70b,llama-3.3-70b,literal,literal,33449,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,33576,0:0,0.6,llama-3.3-70b,0.0,1.0,-0.4,0.0,1.0,0.0,-0.4
llama-3.3-70b,llama-3.3-70b,literal,literal,34101,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,34145,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,34168,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,34214,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,34597,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,34739,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,34778,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
llama-3.3-70b,llama-3.3-70b,literal,literal,34791,0:0,1.0,llama-3.3-70b,0.0,1.0,0.0,0.0,1.0,0.0,0.0
